#Wavelength [nm]	White Std.	Dark spec	0[s]	20.578[s]	40.667[s]	60.747[s]	80.814[s]	100.892[s]	120.956[s]	141.017[s]	161.122[s]	181.21[s]	201.3[s]	221.359[s]	241.466[s]	261.615[s]	281.707[s]	301.819[s]	301.831[s]
505.259	27189.8	1034.8	6056.35	5446.42	5271.62	5281.22	5222.62	5174.22	5101.82	5116.02	5095.62	5049.22	5063.62	5060.82	4925.82	4963.82	4876.82	4909.42	4909.42
505.517	27360	1036.58	6104.92	5530.92	5376.72	5350.72	5267.52	5267.72	5168.92	5122.92	5131.72	5103.72	5072.12	5031.32	5009.12	4961.32	4958.92	4916.92	4916.92
505.775	27571.1	1043.88	6196.99	5627.06	5510.46	5381.86	5341.26	5349.06	5255.06	5213.46	5203.46	5119.26	5154.66	5161.46	5074.86	5054.96	5046.46	5023.46	5023.46
506.034	27700.5	1037.07	6301.09	5567.36	5541.16	5433.56	5362.56	5341.16	5325.76	5305.96	5300.36	5196.16	5184.36	5163.56	5131.96	5090.76	5015.76	5107.96	5107.96
506.292	27940.6	1035.46	6349.58	5669.18	5602.18	5594.58	5453.38	5441.78	5363.98	5338.58	5366.38	5298.98	5259.78	5211.78	5205.58	5189.78	5157.18	5164.38	5164.38
506.55	28132.5	1034.28	6404.66	5807.86	5647.26	5629.26	5517.06	5504.06	5460.06	5378.86	5407.66	5295.06	5369.06	5287.66	5285.86	5222.66	5235.26	5243.86	5243.86
506.808	28223.6	1039.02	6485.72	5800.92	5712.12	5633.12	5560.92	5532.52	5470.52	5422.52	5427.92	5414.12	5315.52	5384.32	5299.72	5274.72	5293.72	5218.92	5218.92
507.066	28487	1029.68	6552.54	5891.74	5791.94	5705.54	5702.14	5618.34	5596.34	5526.74	5481.34	5496.54	5434.54	5424.54	5368.54	5411.54	5377.54	5344.94	5344.94
507.324	28684.5	1031.68	6661.33	5994.8	5897.8	5797.4	5723.8	5689.6	5634.2	5521.2	5589.4	5577	5526.2	5509.2	5477.2	5420	5415.4	5384.6	5384.6
507.582	28904.4	1036.16	6741.27	6038.2	5958.6	5888.6	5818.4	5729.6	5726.6	5640.6	5619.2	5634.2	5549.4	5529.6	5527.9	5481.6	5506.4	5448.6	5448.6
507.84	29026	1036.12	6774.52	6059.72	5909.72	5862.52	5796.52	5753.92	5723.52	5712.12	5604.32	5628.92	5644.92	5572.92	5497.12	5566.32	5464.12	5531.32	5531.32
508.098	29361.5	1044.64	6917.07	6187.8	6021.4	5923	5965	5867.6	5818.8	5886.4	5729.2	5685.4	5727	5667.4	5672	5628.6	5606.8	5569.6	5569.6
508.356	29506	1044.22	6921.96	6274.29	6115.09	6021.89	6025.09	5904.29	5908.89	5786.09	5765.09	5826.89	5761.69	5756.29	5671.49	5671.09	5602.49	5632.29	5632.29
508.614	29514.2	1041.24	6969.23	6269.5	6138.5	6060.1	5979.1	5978.5	5839.5	5848.3	5840.7	5781.7	5802.5	5731.9	5741.7	5663.3	5690.9	5678.5	5678.5
508.871	30050	1040.56	7158.28	6392.88	6263.88	6211.68	6132.08	6106.28	6042.68	5955.88	5953.28	5936.28	5837.88	5848.28	5843.28	5803.08	5819.88	5776.68	5776.68
509.129	30253.7	1045.13	7196.78	6435.78	6307.58	6245.58	6154.38	6135.38	6055.18	5967.98	5998.18	5991.38	5981.58	5877.58	5905.58	5805.18	5825.78	5814.58	5814.58
509.387	30465.1	1039.94	7241.19	6474.32	6386.12	6308.92	6231.72	6170.92	6185.12	6060.72	6032.32	6024.12	5976.92	5947.52	5975.12	5883.72	5869.92	5816.92	5816.92
509.644	30688	1037.52	7361.61	6533.48	6417.48	6311.28	6315.68	6226.68	6179.08	6162.28	6147.28	6058.08	6050.08	6060.08	6000.88	5981.28	5985.48	5898.28	5898.28
509.902	30703.1	1043.08	7374.89	6671.02	6489.02	6388.62	6372.42	6302.82	6184.42	6187.82	6159.42	6128.22	6113.82	6080.42	6072.22	6021.22	6007.22	5966.22	5966.22
510.159	30959.6	1028.24	7480.5	6718.7	6516.7	6494.1	6410.1	6310.9	6334.3	6305.5	6259.7	6199.5	6221.1	6197.3	6157.3	6127.5	6069.1	6028.1	6028.1
510.417	31191.5	1038.58	7582.82	6752.02	6609.42	6567.82	6484.62	6452.82	6416.22	6390.82	6317.02	6284.22	6324.22	6236.02	6270.42	6177.42	6166.62	6149.02	6149.02
510.674	31248.4	1041.78	7661.51	6818.64	6750.04	6642.64	6537.24	6529.44	6443.04	6438.04	6392.84	6355.04	6348.24	6263.64	6253.04	6233.84	6200.24	6114.84	6114.84
510.931	31618	1039.44	7747.37	6957.84	6766.64	6715.04	6636.24	6633.04	6554.44	6536.04	6507.84	6442.64	6426.24	6372.64	6345.84	6282.04	6323.84	6316.44	6316.44
511.189	31697.1	1040.96	7856.24	6965.44	6798.84	6756.24	6664.24	6687.84	6546.84	6504.44	6565.04	6539.04	6403.24	6411.64	6425.04	6378.24	6338.64	6306.64	6306.64
511.446	31801.7	1036.08	7875.38	7073.58	6943.38	6809.18	6702.58	6675.78	6666.78	6631.58	6557.38	6557.78	6497.98	6451.78	6429.18	6429.98	6400.58	6381.98	6381.98
511.703	32021.3	1035.54	7933.04	7085.04	7031.04	6908.64	6795.04	6794.84	6715.24	6695.64	6607.64	6595.24	6574.44	6549.64	6523.04	6484.04	6468.04	6397.84	6397.84
511.96	32271.7	1035.34	8081.83	7176.9	7131.5	6958.7	6880.9	6888.1	6818.7	6783.9	6715.9	6713.5	6636.3	6622.7	6615.1	6549.5	6605.9	6488.7	6488.7
512.217	32259.5	1033.16	8123.3	7238.7	7108.5	7081.5	6967.1	6892.5	6889.5	6830.1	6804.7	6761.3	6736.9	6691.9	6653.9	6585.1	6591.1	6603.9	6603.9
512.474	32373.9	1036.44	8198.77	7293.84	7207.64	7049.04	7030.44	6953.64	6909.24	6906.34	6879.44	6789.44	6813.24	6772.84	6664.24	6645.04	6664.84	6581.04	6581.04
512.731	32480.9	1036.44	8263.6	7367.2	7257.6	7187.6	7096	7034.2	6956.6	7012.8	6904.4	6866.6	6895	6765.4	6732.6	6721.4	6694.2	6690.6	6690.6
512.988	32737.1	1045.06	8398.54	7496.14	7361.14	7255.54	7217.54	7111.54	7070.94	7012.94	7067.14	6972.34	6925.74	6869.14	6836.34	6817.54	6741.34	6697.74	6697.74
513.245	32883.3	1045.86	8460.55	7542.88	7393.68	7283.88	7232.48	7188.28	7164.68	7099.08	7088.88	7012.08	7022.48	6919.88	6928.28	6880.28	6878.48	6804.88	6804.88
513.502	33054.3	1036.06	8563.18	7613.45	7402.85	7320.65	7283.05	7271.25	7232.85	7165.85	7128.25	7117.25	7087.05	7012.45	6985.05	6960.65	6861.65	6895.45	6895.45
513.758	33082.4	1038.78	8637.22	7650.22	7522.42	7504.02	7392.42	7314.02	7262.02	7244.62	7177.02	7148.82	7159.22	7097.02	7107.42	7048.62	6964.82	7004.22	7004.22
514.015	33207.8	1048.78	8718.52	7809.32	7571.92	7493.32	7448.72	7377.12	7332.92	7245.42	7211.32	7223.92	7213.52	7137.92	7098.52	7116.72	6947.72	7034.32	7034.32
514.272	33461.4	1041.64	8795.15	7821.42	7672.22	7550.22	7542.22	7487.62	7407.42	7358.02	7332.62	7307.82	7295.82	7267.22	7147.82	7172.62	7165.42	7107.82	7107.82
514.528	33561.8	1042.51	8890.88	7873.08	7711.68	7671.08	7602.68	7544.28	7499.48	7387.28	7368.28	7300.28	7294.08	7305.08	7245.88	7173.08	7221.68	7124.48	7124.48
514.785	33859.7	1032.12	8991.25	7991.98	7778.98	7751.98	7644.18	7596.58	7533.38	7505.38	7492.78	7495.78	7384.58	7404.78	7307.58	7244.98	7235.98	7245.18	7245.18
515.041	34111.4	1039.9	9111.66	8054.06	7922.66	7766.66	7680.06	7661.06	7682.06	7572.46	7556.26	7540.26	7460.26	7437.46	7383.26	7356.66	7397.86	7308.26	7308.26
515.297	34327.8	1038.44	9143.87	8162.14	7923.14	7971.94	7786.34	7778.94	7695.94	7724.14	7648.54	7548.54	7539.54	7490.14	7493.54	7417.34	7366.54	7405.74	7405.74
515.554	34442.6	1039.38	9241.92	8217.92	8023.92	7940.92	7907.12	7830.12	7788.92	7765.12	7636.52	7608.72	7619.52	7548.72	7553.52	7524.72	7457.12	7450.52	7450.52
515.81	34792.2	1038.82	9378.69	8300.82	8131.92	7972.42	7977.62	7936.42	7878.82	7824.22	7734.62	7734.02	7681.42	7651.82	7649.62	7620.82	7554.42	7590.62	7590.62
516.066	34698.7	1041.02	9405.52	8330.52	8209.12	8059.12	7981.72	7977.72	7898.52	7841.12	7826.32	7770.12	7715.72	7680.32	7661.12	7644.32	7606.72	7684.12	7684.12
516.323	34987.7	1034.03	9529.36	8486.36	8331.36	8239.76	8057.16	8101.36	8011.76	7899.76	7939.96	7879.96	7887.16	7877.76	7721.56	7774.96	7692.36	7711.16	7711.16
516.579	34973.7	1037.2	9611.01	8579.28	8371.08	8299.48	8168.68	8168.68	8049.08	8010.68	7957.68	7940.28	7906.08	7865.68	7900.48	7805.08	7786.68	7745.68	7745.68
516.835	35258.9	1037.7	9695.39	8610.39	8512.99	8394.19	8273.99	8198.19	8179.99	8096.79	8076.99	8061.59	8013.59	8000.79	7989.59	7859.99	7893.99	7886.39	7886.39
517.091	35329.5	1045.3	9801.48	8690.68	8575.08	8467.08	8333.68	8294.88	8217.48	8212.08	8174.48	8115.68	8136.68	8013.88	7981.88	7994.68	7922.88	7874.88	7874.88
517.347	35771.2	1036.26	9950.57	8808.7	8578.5	8512.1	8503.9	8516.9	8385.5	8279.5	8234.1	8195.1	8112.1	8143.1	8137.7	8036.9	8054.1	8013.9	8013.9
517.603	35720.3	1035.3	9935.7	8868.7	8666.7	8608.5	8577.5	8401.1	8374.1	8358.9	8306.7	8251.7	8201.1	8207.9	8152.7	8181.3	8078.1	8102.7	8102.7
517.859	35962.5	1031.04	10071	8957.28	8771.48	8691.68	8597.68	8490.48	8389.88	8396.88	8345.28	8241.08	8295.48	8287.48	8210.48	8167.28	8171.48	8085.28	8085.28
518.114	36057.5	1038.46	10099.1	8947.94	8872.74	8725.74	8653.14	8598.54	8515.54	8505.94	8477.34	8328.54	8308.54	8257.54	8298.54	8213.54	8224.44	8205.14	8205.14
518.37	36232.6	1047	10229.5	9055.36	8860.56	8773.76	8639.56	8577.76	8610.56	8580.96	8447.36	8459.36	8457.56	8360.16	8318.76	8346.16	8287.16	8248.36	8248.36
518.626	36366.4	1037.52	10288.2	9151.08	8969.28	8804.68	8797.48	8703.68	8670.68	8606.88	8539.68	8537.88	8452.88	8540.48	8445.68	8445.48	8388.88	8327.88	8327.88
518.882	36447.7	1029.68	10418.4	9260.02	9058.02	8933.82	8840.02	8768.22	8731.42	8711.42	8623.42	8660.62	8609.62	8501.02	8508.42	8437.22	8389.62	8407.82	8407.82
519.137	36813.2	1041.58	10567.5	9349.68	9141.48	9072.28	8942.68	8891.48	8883.68	8775.08	8821.48	8742.88	8642.08	8689.08	8599.28	8552.48	8620.88	8541.68	8541.68
519.393	36782.6	1043.78	10642.2	9462.7	9190.3	9002.5	9010.7	8878.9	8890.1	8841.7	8777.1	8776.9	8719.1	8667.3	8609.7	8624.9	8634.9	8566.7	8566.7
519.648	37138.7	1055.12	10709.4	9486.32	9303.52	9188.32	9093.92	9032.12	9003.12	8968.72	8925.32	8868.92	8851.12	8856.72	8806.92	8753.92	8648.92	8682.52	8682.52
519.904	37291.7	1033.5	10809.6	9526.82	9322.02	9236.62	9195.02	9149.02	9036.62	8998.22	9013.62	8917.42	8820.42	8878.02	8867.62	8833.02	8670.82	8711.42	8711.42
520.159	37357.3	1037.08	10853.9	9630.96	9437.96	9353.56	9204.76	9170.76	9057.76	9026.56	9011.56	8955.16	8929.36	8897.96	8840.56	8874.96	8753.56	8753.36	8753.36
520.415	37532.2	1035.26	10961.2	9670.4	9507	9380.2	9380	9267.4	9152	9109.8	9131.2	9056.4	8958.2	8973.2	8888.8	8924.6	8862.2	8902.2	8902.2
520.67	37727.1	1041.78	11110.2	9763.36	9547.16	9459.96	9453.36	9304.76	9234.76	9198.76	9133.76	9154.36	9106.36	9108.56	9011.16	9058.56	9005.56	8920.16	8920.16
520.925	37913.3	1038.6	11169	9881.48	9622.68	9556.68	9489.48	9467.48	9367.48	9328.48	9275.08	9236.08	9210.28	9206.28	9053.28	9158.88	9072.28	9044.08	9044.08
521.18	37966.9	1046.92	11235.9	9899.24	9728.44	9632.24	9516.84	9517.24	9462.04	9340.84	9268.84	9313.64	9268.04	9201.84	9227.64	9206.04	9161.84	9075.24	9075.24
521.436	38013.2	1035.22	11329.7	9960.06	9823.66	9683.46	9544.46	9546.86	9489.26	9438.86	9381.66	9227.46	9296.46	9230.86	9281.06	9196.06	9162.06	9101.66	9101.66
521.691	38430.3	1033.74	11469.4	10106.6	9934.62	9761.42	9689.02	9692.02	9600.62	9528.02	9480.92	9452.62	9442.22	9350.82	9345.62	9243.02	9263.82	9235.02	9235.02
521.946	38336.7	1034.48	11491.4	10165.4	10043.4	9861.04	9749.84	9744.24	9650.44	9615.24	9525.24	9557.04	9459.24	9439.24	9380.04	9308.04	9332.84	9297.84	9297.84
522.201	38426.4	1043.54	11582.8	10271	10071.6	9954.22	9788.82	9776.22	9725.62	9639.62	9557.42	9574.62	9545.42	9532.22	9426.62	9437.62	9436.82	9302.62	9302.62
522.456	38655.9	1047.08	11746.1	10303.6	10168.2	10032	9977.56	9879.16	9860.36	9785.56	9689.36	9669.36	9608.96	9650.56	9553.56	9497.36	9459.96	9462.16	9462.16
522.71	38730.8	1044.74	11793.3	10358.8	10219.6	10119.4	10000.8	9922.84	9936.44	9848.64	9848.24	9711.64	9713.24	9710.24	9592.84	9494.84	9559.64	9522.84	9522.84
522.965	38862.8	1033.5	11921.6	10513.4	10321	10259.6	10102.6	10023	9892.44	9869.64	9817.04	9841.84	9744.64	9725.04	9674.44	9675.44	9637.64	9550.64	9550.64
523.22	38956.3	1033.02	11979.3	10549.4	10292.2	10241.8	10176.2	10044.4	10027.4	9976.76	9943.76	9964.76	9788.56	9873.36	9774.16	9721.46	9687.76	9681.76	9681.76
523.475	39185.2	1036.84	12091.5	10713.7	10452.7	10305.5	10265.9	10179.9	10150.9	10055.3	10023.5	9925.94	9990.34	9961.34	9936.54	9817.94	9823.54	9801.14	9801.14
523.729	39233.8	1037.24	12139.5	10801.2	10532	10465.2	10316.4	10264.8	10166.8	10134.8	10124.6	10051.6	10063.8	9975.62	9921.42	9919.82	9889.82	9874.22	9874.22
523.984	39289.1	1026.78	12255.6	10751.8	10583.4	10430.6	10380.8	10295.2	10222.6	10213.4	10158.6	10067	10123.8	10051.8	9981.36	9939.36	9958.96	9917.76	9917.76
524.239	39541.3	1051.1	12384.4	10904	10693.4	10622.6	10489.8	10459.2	10405.4	10293.2	10302	10180.4	10210.6	10126.6	10094.2	10100.4	10133.2	9994.24	9994.24
524.493	39733.1	1038.24	12508.5	11025.1	10778.7	10712.9	10549.7	10501.1	10425.3	10367.3	10367.3	10311.1	10280.3	10223.9	10190.7	10159.3	10070.1	10137.9	10137.9
524.748	39816.8	1033.4	12579.2	11082.1	10826.5	10804.9	10656.7	10524.5	10530.1	10462.7	10446.3	10339.5	10361.5	10317.1	10311.7	10226.7	10198.1	10222.7	10222.7
525.002	39788.8	1041.9	12645.5	11108.3	10954.5	10728.7	10725.5	10632.3	10608.5	10498.1	10458.5	10429.7	10362.9	10325.7	10337.7	10319.3	10262.1	10263.3	10263.3
525.256	40108.6	1041.32	12769.6	11204.2	11024.6	10889.8	10887.4	10736	10748	10639.8	10497.8	10466.6	10491.8	10440.6	10466.8	10425.6	10313	10359.4	10359.4
525.511	40198.2	1036.64	12835.5	11273.5	11061.7	10959.9	10854.9	10781.3	10783.1	10727.1	10678.9	10538.1	10592.9	10516.9	10420.1	10500.1	10383.1	10439.3	10439.3
525.765	40275.7	1037.28	12942	11303.8	11094.8	11012.6	10980.4	10843.8	10763.8	10759.6	10706.6	10647.6	10724.4	10523.8	10545	10506.6	10436	10375.6	10375.6
526.019	40589.4	1032.4	13047.1	11498.5	11271.3	11172.3	11105.3	10957.9	10942.1	10878.3	10836.1	10739.3	10704.7	10671.1	10676.9	10605.1	10512.5	10617.1	10617.1
526.273	40357.7	1035.92	13131.7	11524.6	11260.2	11129	11075.4	10970.4	10877.6	10852.2	10818.8	10769.8	10776.2	10682.8	10676.2	10657.4	10643.2	10573.2	10573.2
526.527	40559.7	1039.22	13197.1	11511.7	11284.5	11216.9	11176.1	11149.3	10954.3	10957.7	10918.3	10855.9	10856.7	10798.1	10739.1	10698.1	10671.1	10658.3	10658.3
526.781	40633.8	1040.48	13251.8	11649.2	11428.2	11314.2	11138.7	11141.2	11072.4	10980.4	10966.4	10919.4	10951.2	10878.6	10795.8	10760.2	10722.6	10678.2	10678.2
527.035	40725.8	1039.82	13292.5	11714.2	11470.2	11316.6	11259.6	11152.2	11101.8	11092.6	11061.6	10946.8	10930	10866.6	10834.2	10791.2	10823.4	10729	10729
527.289	40663.5	1039	13367.3	11701.7	11445.9	11307.7	11295.7	11273.1	11190.7	11131.1	11014.1	11062.5	10913.7	10947.3	10870.3	10792.7	10737.1	10845.9	10845.9
527.543	40828.7	1038.32	13491.5	11887.9	11592.7	11520.5	11425.9	11295.3	11303.3	11149.3	11140.9	11011.7	11117.3	11012.5	11059.9	10954.9	10831.9	10939.1	10939.1
527.797	41023.2	1038.2	13632.5	11939.2	11622.8	11480.6	11503.9	11409.6	11330.6	11238.2	11261.2	11163.4	11156.6	11071.2	11025	11013	10979	10895.4	10895.4
528.051	41046	1040.62	13681.2	11956.2	11768.2	11628.8	11487.4	11431.8	11389.2	11269.6	11246.8	11239.6	11188.4	11107.8	11101.2	11143.8	11057.2	11000.4	11000.4
528.305	41206.4	1048.12	13732.3	12022.9	11836.9	11738.9	11627.9	11548.5	11428.9	11486.5	11316.5	11293.7	11311.5	11254.5	11154.9	11154.1	11171.9	11052.1	11052.1
528.558	40659.7	1036.48	13672.2	11962.4	11754.6	11621.8	11446.4	11384.2	11318.8	11253.4	11243.2	11212.6	11150.8	11142	11031.8	11116.8	11076.2	10992.6	10992.6
528.812	41453.8	1034.12	13990.5	12270.5	12015.3	11880.7	11696.3	11648.3	11597.1	11548.7	11502.5	11522.5	11493.3	11341.9	11369.7	11307.9	11323.5	11313.7	11313.7
529.065	41689.8	1038.56	14075.7	12283.5	12016.5	11983.5	11879.1	11762.5	11743.9	11636.5	11584.9	11574.5	11545.9	11491.3	11423.7	11435.3	11396.9	11372.1	11372.1
529.319	41585.5	1047.46	14091.4	12387.6	12111.6	12007.4	11904.8	11774.2	11867	11738.2	11685.2	11658.2	11529.2	11517.8	11456.2	11502.8	11412.6	11513.6	11513.6
529.572	41826.3	1043.16	14279.1	12489	12191.8	12094.2	11990	11966.2	11900.8	11852.2	11750	11757	11741.6	11618.8	11648.4	11631.4	11578.8	11521.4	11521.4
529.826	41765.8	1037.98	14270.3	12534.9	12266.9	12137.9	12056.1	12023.3	11915.1	11885.1	11845.9	11800.7	11737.3	11637.1	11646.9	11627.1	11619.1	11552.1	11552.1
530.079	42033.5	1044	14434	12596.2	12302.4	12158	12109.4	12119.6	12020.6	11888.2	11908.8	11908.6	11885.8	11832	11719.2	11783.8	11739	11626.6	11626.6
530.333	41874.1	1039.06	14495.1	12544.7	12398.3	12285.3	12141.5	12104.3	12001.9	11999.5	11937.7	11852.9	11789.3	11785.9	11733.3	11717.5	11731.9	11605.9	11605.9
530.586	41994.8	1037.6	14517.7	12739.1	12425.9	12320.1	12236.9	12155.3	12128.7	12115.7	12027	11987.3	11842.3	11835.7	11779.7	11801.3	11824.3	11764.1	11764.1
530.839	42141.6	1043.6	14604.4	12821.6	12596.6	12460	12333.8	12282.2	12209.8	12142.6	12164.8	12027.6	12044.8	11975.4	11955	11917.2	11908	11779.6	11779.6
531.092	42277.1	1039.94	14727.1	12980.1	12724.7	12484.1	12360.9	12426.3	12273.1	12289.1	12184.9	12208.5	12172.5	12067.1	12021.1	12053.9	12013.1	11905.3	11905.3
531.345	41647.9	1037.94	14557.9	12810.3	12542.9	12428.5	12268.3	12337.1	12218.1	12089.9	12064.5	12037.7	11925.3	11994.3	11946.5	11905.3	11836.9	11846.7	11846.7
531.598	42383	1060.42	14906.6	13067	12799.8	12700.6	12575.2	12435.6	12470	12349	12318.6	12273.6	12210.8	12185.2	12158.6	12182.2	12139.2	12087.2	12087.2
531.851	42361.1	1041.52	14937.4	13131.1	12909.5	12713.5	12597.7	12534.7	12535.9	12502.3	12379.9	12317.5	12305.9	12309.9	12142.3	12156.5	12128.5	12182.7	12182.7
532.104	42418.8	1033.24	15056.7	13170.5	12949.9	12805.3	12679.5	12692.1	12677.1	12481.1	12450.9	12475.7	12402.1	12308.1	12363.5	12283.7	12287.7	12254.1	12254.1
532.357	42388.6	1035.54	15137.3	13315.5	13032.7	12885.5	12768.1	12756.9	12716.3	12613.3	12473.7	12651.5	12427.7	12422.9	12376.9	12363.3	12351.5	12266.3	12266.3
532.61	42521.7	1030.58	15289.4	13357.6	13180	13052.2	12825.2	12805.8	12742.8	12698.2	12549.2	12641.6	12616.4	12550.4	12535.2	12523.8	12400	12362.6	12362.6
532.863	42514.8	1040.48	15327.3	13555.4	13239.2	13038.6	12915.2	12849	12864.6	12787.2	12776.8	12718.8	12610.8	12649.8	12596	12511	12477.4	12426.2	12426.2
533.115	42680.2	1037.06	15422.5	13590.6	13360.8	13118.6	13096.8	13035.8	12934.6	12889.8	12839.4	12829	12721.8	12695.6	12661.2	12661	12643.6	12566	12566
533.368	42750.2	1045.9	15494.6	13614.2	13388	13183.8	13102.6	13048.6	13010.8	12898.6	12914.6	12796.2	12825	12790.8	12718.8	12668.8	12692	12592.8	12592.8
533.621	42800.9	1034.84	15647.9	13722.9	13498.7	13365.9	13234.9	13113.5	13127.5	13045.7	13028.9	12944.9	12877.3	12842.5	12959.1	12741.1	12760.5	12742.9	12742.9
533.873	42888.8	1036.82	15785.6	13840.3	13547.5	13449.5	13360.3	13197.7	13171.1	13141.9	13016.7	12995.9	12944.1	12919.3	12930.3	12936.3	12858.9	12878.3	12878.3
534.126	42862.9	1041.96	15792.7	13947.5	13617.9	13533.1	13406.9	13277	13224.3	13133.5	13105.3	13069.3	13055.1	12951.9	12937.5	12975.3	12891.5	12823.7	12823.7
534.378	43062.9	1036.38	15939.9	13993.6	13723.8	13613.6	13462.2	13416.6	13408	13304.4	13224.4	13221.8	13142.6	13112.4	13015.8	13025.2	13024	12928	12928
534.631	43087.4	1034.72	16039.7	14085.1	13874.7	13656.1	13497.5	13490.1	13475.5	13381.7	13269.5	13323.3	13181.7	13216.1	13111.3	13072.9	13158.3	13030.7	13030.7
534.883	43124.3	1038.36	16136.7	14138.7	13893.1	13726.9	13669.9	13574.7	13546.3	13438.1	13430.7	13409.3	13319.1	13231.9	13239.9	13166.5	13163.9	13100.7	13100.7
535.135	43267.9	1042.36	16200.4	14249.6	13954.4	13843	13704.8	13652	13568.2	13506.6	13465.2	13394.4	13373.8	13360	13293.8	13248.6	13254.6	13250.4	13250.4
535.388	43214.9	1038.56	16267.5	14277.2	14019.2	13880.6	13666	13691.2	13521	13595.6	13510.6	13442.8	13465.2	13395.6	13343	13297.4	13230.6	13199.8	13199.8
535.64	43320.5	1033.16	16314.4	14384.7	14050.1	13864.9	13860.9	13761.9	13674.7	13637.3	13672.1	13515.3	13525.7	13518.5	13403.3	13356.9	13340.9	13291.1	13291.1
535.892	43425.3	1040.16	16508	14524.8	14150.6	13956.4	13928.2	13753.4	13757.6	13750.8	13605.4	13607.8	13630	13533.6	13474.6	13443.8	13435.6	13352.8	13352.8
536.144	43721.3	1038.72	16616	14529.2	14330	14145.2	14041.2	13961.2	13935.6	13866.8	13843.4	13681.6	13663	13663	13583.6	13626.6	13610.4	13578.6	13578.6
536.396	43855.5	1031.47	16737	14762.8	14413.6	14214.4	14214.6	13983.2	14002.6	13794.6	13877.2	13813.2	13774.8	13737.8	13759.2	13609.2	13581.4	13596.4	13596.4
536.648	43923.8	1033.96	16838.8	14766.4	14472.4	14352.4	14183.4	14179.8	14080	14088.2	13958	13943.2	13865.8	13805.8	13808.2	13815.8	13774.6	13614.6	13614.6
536.9	43915.8	1026.36	16769.4	14930	14516.4	14408	14302.4	14237.4	14058.8	14074	14044	13988.4	13875.6	13902.6	13824.8	13926.2	13866.6	13852.8	13852.8
537.152	44201.7	1031.42	17014.7	14972.2	14606.6	14424.6	14329.4	14269	14215	14174	14134.8	14016.2	14043	14029.8	13982.4	13883.4	13799.6	13941.6	13941.6
537.404	44134.6	1038.54	17058	15006.5	14747.9	14587.1	14463.3	14327.3	14309.1	14207.9	14294.3	14129.5	14104.5	13970.1	14021.3	14028.5	13963.3	13971.9	13971.9
537.655	44281.6	1037.86	17134.1	15117.3	14806.1	14598.3	14520.3	14398.9	14393.9	14378.1	14299.9	14221.5	14164.1	14092.1	14088.7	14164.9	14084.3	14057.9	14057.9
537.907	44547.1	1035.36	17319.2	15228.8	14902	14745.8	14690.8	14591.4	14561	14419.2	14427	14372.8	14307.8	14370.6	14213.4	14263.2	14184.4	14131	14131
538.159	44627.5	1043.26	17421.4	15327.9	15018.5	14934.3	14680.1	14678.3	14622.9	14508.1	14429.1	14473.6	14378.9	14442.9	14309.3	14306.9	14214.3	14242.3	14242.3
538.411	44663.3	1041.36	17486.5	15503.2	15066	14950.6	14898	14799	14632.6	14617.2	14576	14509.6	14521	14437	14382.6	14412.4	14373.2	14343.6	14343.6
538.662	44760.4	1029.52	17585	15540.7	15179	15102.4	14896	14729.4	14802.8	14664	14658.2	14656	14519	14477	14470.6	14483.6	14470.8	14399	14399
538.914	45054.8	1041.82	17720.7	15555.7	15315.3	15156.9	15095.1	14871.3	14819.3	14782.9	14796.1	14679.1	14660.3	14665.3	14662.3	14572.3	14539.7	14550.3	14550.3
539.165	44868.8	1037.86	17821.6	15471	15293.6	15130.4	15082	14922.2	14937	14867.8	14760.4	14689.6	14794.2	14728.6	14647.6	14572	14606.8	14523.8	14523.8
539.416	45150.2	1035.18	17911.3	15748.1	15374.3	15379.9	15189.9	15187.5	15104.5	15044.5	14857.9	14781.3	14786.5	14765.7	14727.3	14709.7	14757.3	14742.5	14742.5
539.668	45386.8	1036.54	18101.8	15933.6	15615.8	15417.4	15385.6	15199.2	15236.6	15088.8	15077.2	14986	14963.8	14993.6	14906.4	14926.2	14857.6	14853.8	14853.8
539.919	45233.8	1029.46	18106.2	15906.4	15631.6	15407	15306	15308	15063.2	15068.2	15081.4	15015.6	14932.8	14905	14862	14874.8	14845.8	14796.2	14796.2
540.17	45387.8	1045.84	18187.3	16001.6	15699	15488.2	15444	15355.2	15236	15204.4	15122.8	15197	15075.2	15067.2	15067.1	14992.6	14900.6	14949.4	14949.4
540.422	45478.9	1042.06	18261.5	16098.5	15869.5	15709.1	15547.5	15376.5	15365.9	15321.3	15285.1	15226.9	15167.9	15189.9	15106.1	15032.1	15061.1	15061.1	15061.1
540.673	45390.8	1039.3	18367.5	16124	15877.4	15728.8	15614	15509	15354.4	15367	15277	15225.6	15196.8	15242.8	15110.8	15188.8	15070.4	15092.4	15092.4
540.924	45646.3	1047.22	18547.2	16223.4	15996.4	15758.8	15713	15612	15565.6	15471.4	15488.6	15463.8	15354	15365.4	15348.8	15287.1	15311.4	15215.8	15215.8
541.175	45830.7	1041.68	18668	16424	16141.6	15870	15888	15783.4	15783.4	15639.6	15603.6	15502.6	15511.6	15456.6	15454.2	15447	15338.8	15322	15322
541.426	45898.4	1030.14	18728.3	16538.6	16210.6	16017.8	15922.8	15755.9	15805	15725	15710	15636.4	15540	15569	15497.2	15468.4	15411.2	15354.6	15354.6
